time_seconds,power
8599.774577,38.3
8602.000171,38.3
8603.015325,46.91
8604.448067,38.3
8606.673671,37.94
8608.899271,37.94
8611.124878,37.94
8613.171335,46.91
8613.349606,37.94
8615.575188,37.94
8617.800943,37.94
8620.026540,37.94
8622.252160,37.94
8623.327767,46.5
8624.477938,37.94
8626.703539,37.94
8628.929170,37.94
8631.154758,37.94
8633.484257,46.5
8633.606173,37.94
8635.831846,37.94
8638.057456,37.58
8640.283116,37.58
8642.508657,37.58
8643.640657,46.5
8644.734293,37.58
8646.959895,37.58
8649.185527,37.58
8651.409281,37.58
8653.633923,37.58
8653.797209,46.5
8655.859547,37.58
8658.085134,37.58
8660.309200,37.58
8662.534932,37.58
8663.953247,46.1
8664.760600,37.58
8666.986204,37.58
8669.211782,37.22
8671.437328,37.22
8673.662141,37.22
8674.109380,46.1
8675.887673,37.22
8678.113252,37.22
8680.560863,37.22
8682.801555,37.22
8684.266260,46.1
8685.027086,37.22
8687.252619,37.22
8689.478214,37.22
8691.703726,37.22
8693.929123,37.22
8694.422195,46.1
8696.154775,37.22
8698.602297,37.22
8700.827862,37.22
8703.052608,36.86
8704.578875,46.1
8705.278248,36.86
8707.503861,36.86
8709.729159,36.86
8711.954677,36.86
8714.180232,36.86
8714.735316,45.69
8716.405922,36.86
8718.631672,36.86
8720.857277,36.86
8723.081872,36.86
8724.891613,45.69
8725.307461,36.86
8727.533049,36.86
8729.758783,36.86
8731.984268,36.86
8734.209150,36.5
8735.048105,45.69
8736.434753,36.5
8738.660336,36.5
8740.885963,36.5
8743.110658,36.5
8745.204831,45.69
8745.558278,36.5
8747.783916,36.5
8750.009180,36.5
8752.234874,36.5
8754.460569,36.5
8755.361004,45.28
8756.686145,36.5
8758.911607,36.5
8761.137157,36.5
8763.361858,36.5
8765.517894,45.28
8765.587458,36.14
8767.813033,36.14
8770.038509,36.14
8772.264267,36.14
8774.489162,36.14
8775.674019,45.28
8776.714736,36.14
8778.940289,36.14
8781.165825,36.14
8783.390506,36.14
8785.838245,36.14
8785.829965,45.28
8788.063821,36.14
8790.289453,36.14
8792.515000,36.14
8794.740675,36.14
8795.986604,44.87
8796.965099,35.78
8799.190690,35.78
8801.416260,35.78
8803.640890,35.78
8805.866405,35.78
8806.143022,44.87
8808.092050,35.78
8810.317604,35.78
8812.543132,35.78
8814.768819,35.78
8816.298748,44.87
8816.994328,35.78
8819.220012,35.78
8821.445618,35.78
8823.670303,35.78
8825.895853,35.78
8826.455408,44.87
8828.121403,35.42
8830.346447,35.42
8832.572037,35.42
8834.797627,35.42
8836.610989,44.46
8837.023291,35.42
8839.248888,35.42
8841.474707,35.42
8843.699428,35.42
8845.924942,35.42
8846.767135,44.46
8848.150434,35.42
8850.375937,35.42
8852.601578,35.42
8854.827252,35.42
8856.923620,44.46
8857.052876,35.42
8859.278379,35.42
