time_seconds,power
15125.8594,0.07
15126.1059,0.07
15126.1419,0.07
15126.4022,0.07
15126.4621,0.07
15126.6814,0.07
15126.7300,0.07
15126.9813,0.07
15127.0329,0.07
15127.2783,0.07
15127.3323,0.07
15127.5769,0.07
15127.6342,0.07
15127.8403,1.55
15127.8749,0.07
15127.9251,0.07
15128.1735,0.07
15128.2271,0.07
15128.4939,0.07
15128.5547,0.07
15128.8382,0.07
15128.9095,0.07
15129.0737,0.07
15129.1801,0.07
15129.4111,0.07
15129.4764,0.07
15129.6778,0.07
15129.7668,0.07
15129.9795,0.07
15130.0406,0.07
15130.2606,0.07
15130.3126,0.07
15130.5593,0.07
15130.6136,0.07
15130.8575,0.07
15130.9044,0.07
15131.1557,0.07
15131.2046,0.07
15131.4535,0.07
15131.5094,0.07
15131.7574,0.07
15131.8017,0.07
15132.0591,0.07
15132.1073,0.07
15132.3641,0.07
15132.4129,0.07
15132.6682,0.07
15132.7174,0.07
15132.9722,0.07
15133.0209,0.07
15133.2762,0.07
15133.3284,0.07
15133.5804,0.07
15133.6356,0.07
15133.8824,0.07
15133.9284,0.07
15134.1858,0.07
15134.2329,0.07
15134.4898,0.07
15134.5399,0.07
15134.8003,0.07
15134.8479,0.07
15135.0975,0.07
15135.1543,0.07
15135.4015,0.07
15135.4479,0.07
15135.7064,0.07
15135.7509,0.07
15136.0104,0.07
15136.0551,0.07
15136.3138,0.07
15136.3638,0.07
15136.6172,0.07
15136.6677,0.07
15136.9214,0.07
15136.9768,0.07
15137.2255,0.07
15137.2802,0.07
15137.3109,1.55
15137.5295,0.07
15137.5735,0.07
15137.8335,0.07
15137.8835,0.07
15138.1377,0.07
15138.1908,0.07
15138.4416,0.07
15138.4969,0.07
15138.7463,0.07
15138.7999,0.07
15139.0496,0.07
15139.1068,0.07
15139.3535,0.07
15139.3969,0.07
15139.6586,0.07
15139.7083,0.07
15139.9693,0.07
15140.0202,0.07
15140.2797,0.07
15140.3296,0.07
15140.5897,0.07
15140.6446,0.07
15140.9010,0.07
15140.9574,0.07
15141.2103,0.07
15141.2593,0.07
15141.5210,0.07
15141.5716,0.07
15141.8311,0.07
15141.8840,0.07
15142.1415,0.07
15142.1982,0.07
15142.4516,0.07
15142.4968,0.07
15142.7619,0.07
15142.8123,0.07
15143.0722,0.07
15143.1232,0.07
15143.3828,0.07
15143.4251,0.07
15143.6925,0.07
15143.7411,0.07
15144.0028,0.07
15144.0516,0.07
15144.3105,0.07
15144.3612,0.07
15144.6228,0.07
15144.6771,0.07
15144.9337,0.07
15144.9771,0.07
15145.2435,0.07
15145.2899,0.07
15145.5547,0.07
15145.6054,0.07
15145.8647,0.07
15145.9225,0.07
15146.1751,0.07
15146.2328,0.07
15146.4855,0.07
15146.5446,0.07
15146.7957,0.07
15146.8447,0.07
15146.9976,1.55
